sequenceID,min.log.lambda,max.log.lambda
593_chr4,3.62465474664918,inf
594_chr1,0.379794480048941,inf
594_chr11,0.24157822651744,inf
594_chr17,-inf,1.66853638023872
594_chr2,-0.241863843608343,inf
594_chr3,0.303029975990244,inf
594_chr4,-0.303632518805226,inf
596_chr1,-0.976402545050368,inf
596_chr11,-2.11730965638507,inf
596_chr17,-2.22776083231171,inf
596_chr2,-3.31486764117928,inf
596_chr3,-2.66617099142001,inf
596_chr4,-1.66505369418019,inf
597_chr1,-2.38015752365507,inf
597_chr11,-4.35522784901322,inf
597_chr17,-1.37677462414266,inf
597_chr2,-3.53917932139943,inf
597_chr3,-2.97709396321576,inf
597_chr4,-3.16814492671951,inf
598_chr1,0.871480376576897,inf
598_chr11,0.0799728551838471,inf
598_chr17,0.838319834285751,inf
598_chr2,0.244143120483814,inf
598_chr3,-inf,3.49828453972798
598_chr4,0.141088418268565,inf
599_chr1,-inf,6.19803424514042
599_chr11,2.25901042279386,inf
599_chr17,-inf,3.91175346276135
599_chr2,2.11475058775646,inf
599_chr3,2.32843890892492,inf
599_chr4,-inf,4.38500760789859
5_chr1,-2.91253299284,inf
5_chr11,-inf,0.965293274906943
5_chr17,-inf,0.435198843880133
5_chr2,-2.221291897871,inf
5_chr3,-2.71746490585292,inf
5_chr4,-4.67850599013194,inf
601_chr1,0.759994289422183,inf
601_chr11,-1.4350686434395,inf
601_chr17,-1.8798040582072,inf
601_chr2,-1.71824814799972,inf
601_chr3,-1.88394346793522,inf
601_chr4,-1.51603735279975,inf
602_chr1,-0.513293435942744,inf
602_chr11,-2.74110661020702,inf
602_chr17,-2.16041851826793,inf
602_chr2,-0.752921702048386,inf
602_chr3,-2.46160501632403,inf
602_chr4,-2.70841688318022,inf
603_chr1,0.205529521199613,inf
603_chr11,-2.00936244784615,inf
603_chr17,-inf,0.745614947857667
603_chr2,-2.23756425742886,inf
603_chr3,-2.02754395560311,inf
603_chr4,-inf,0.640215513050407
60_chr1,-inf,3.44260733223977
60_chr11,-inf,2.13307302942986
60_chr17,-inf,1.22771250335008
60_chr2,-inf,1.84093433191956
60_chr3,-2.79779872664302,inf
60_chr4,-2.43899860933096,inf
61_chr1,-1.71681200691995,inf
61_chr11,-2.65034437227594,inf
61_chr17,-inf,0.425547977612311
61_chr2,-inf,0.948168612307053
61_chr3,-3.11761195313185,inf
61_chr4,-2.80165521998909,inf
62_chr1,0.367924669969398,inf
62_chr11,-1.41166992039527,inf
62_chr17,-2.79605561174628,inf
62_chr2,-2.94421845106435,inf
62_chr3,-2.91468326697304,inf
62_chr4,-1.39375526594998,inf
63_chr1,-1.92842533040755,inf
63_chr11,-inf,2.14855813711068
63_chr17,-inf,1.0805203160059
63_chr2,-2.94690468863996,inf
63_chr3,-3.01475629340228,inf
63_chr4,-3.78626819982668,inf
64_chr1,-inf,2.12308100136393
64_chr11,-2.5611868295483,inf
64_chr17,-inf,0.163634567578011
64_chr2,-2.61577435365693,inf
64_chr3,-2.03581874871823,inf
64_chr4,-2.12237112586056,inf
65_chr1,-0.0479459031592451,inf
65_chr11,-1.99912884438137,inf
65_chr17,-1.56842607700504,inf
65_chr2,-1.75900804930174,inf
65_chr3,-1.99619425418287,inf
65_chr4,-0.46413145229225,inf
66_chr1,-0.355718542920248,inf
66_chr11,-1.5334771067957,inf
66_chr17,-inf,1.53489537814849
66_chr2,-1.00522048632175,inf
66_chr3,-1.24188599156765,inf
66_chr4,-1.49050570838497,inf
67_chr1,-0.562252877548747,inf
67_chr11,-2.35402690731345,inf
67_chr17,-2.96244951129751,inf
67_chr2,-2.28902681315857,inf
67_chr3,-2.3464088226823,inf
67_chr4,-1.86091648870677,inf
68_chr1,-inf,4.39689434444523
68_chr11,-inf,2.06205037256872
68_chr17,-inf,2.083822113051
68_chr2,-inf,3.36515367373063
68_chr3,-4.26359292437522,inf
68_chr4,-4.31207055103816,inf
69_chr1,-1.13460358046467,inf
69_chr11,-3.31084486816356,inf
69_chr17,-2.0471474145434,inf
69_chr2,-2.49097279775984,inf
69_chr3,-4.02785466435179,inf
69_chr4,-3.64846082284204,inf
6_chr1,-0.694428755856874,inf
6_chr11,-3.14523459850271,inf
6_chr17,-0.892319064459083,inf
6_chr2,-2.48870602088594,inf
6_chr3,-3.44756655828745,inf
6_chr4,-3.03711252743929,inf
70_chr1,-0.244812302327188,inf
70_chr11,-1.6649441932193,inf
70_chr17,-0.263587493603296,inf
70_chr2,-2.27310813804802,inf
70_chr3,-3.18046735203065,inf
70_chr4,-0.914101497846673,inf
72_chr1,-2.79645252650041,inf
72_chr11,-3.02218440936092,inf
72_chr17,-inf,0.267388522547993
72_chr2,-2.30450019718439,inf
72_chr3,-2.97300862997912,inf
72_chr4,-2.21576419084152,inf
73_chr1,-2.85976914799142,inf
73_chr11,-1.6510142738857,inf
73_chr17,-2.26229631845146,inf
73_chr2,-2.29720948234405,inf
73_chr3,-2.9583524718015,inf
73_chr4,-2.23528560169882,inf
74_chr1,-1.85086922718078,inf
74_chr11,-4.00037594722086,inf
74_chr17,-1.90412738883893,inf
74_chr2,-3.87240173687422,inf
74_chr3,-4.43815981541543,inf
74_chr4,-3.68558822403609,inf
75_chr1,0.931257979031606,inf
75_chr11,-0.992416477341648,inf
75_chr17,-0.153127081350913,inf
75_chr2,-0.368193634470599,inf
75_chr3,-1.12145479071364,inf
75_chr4,-0.632484534524403,inf
76_chr1,-1.11803866768611,inf
76_chr11,-3.11599498781041,inf
76_chr17,-1.70964102915679,inf
76_chr2,-1.73504356763288,inf
76_chr3,-1.60238926259024,inf
76_chr4,-1.41233465705828,inf
77_chr1,0.189054758221144,inf
77_chr11,-inf,-0.957763200953081
77_chr17,-inf,0.100295514198906
77_chr2,-3.44613349053419,inf
77_chr3,-3.81177253894101,inf
77_chr4,-2.65491202296601,inf
78_chr1,-2.6090564521581,inf
78_chr11,-1.12695259574224,inf
78_chr17,-2.1070053451629,inf
78_chr2,-1.63731611074068,inf
78_chr3,-2.0374779544102,inf
78_chr4,-0.454512700501069,inf
79_chr11,-3.18024406028391,inf
79_chr17,-3.1019360825068,inf
79_chr2,-inf,3.38375247673957
79_chr3,-2.80122589720177,inf
79_chr4,-4.10282233424974,inf
7_chr1,-inf,4.14990805539479
7_chr11,-3.12393425973277,inf
7_chr17,-1.69025196858388,inf
7_chr2,-inf,4.4020184946917
7_chr3,-1.85906801470729,inf
7_chr4,-2.2936748271443,inf
80_chr1,-0.0236680327969466,inf
80_chr11,-2.14744984005793,inf
80_chr17,-3.2544265974132,inf
80_chr2,-3.44329942480146,inf
80_chr3,-2.40275023518171,inf
80_chr4,-1.14768339189774,inf
81_chr1,0.003703729102662,inf
81_chr11,-inf,3.77928490826354
81_chr17,-inf,2.69179676155539
81_chr2,-inf,1.75158422601604
81_chr3,-2.04258146717377,inf
81_chr4,-0.672767553362922,inf
82_chr1,-1.538409718537,inf
82_chr11,-1.78506447627227,inf
82_chr17,-1.35734964462867,inf
82_chr2,-2.00861319770214,inf
82_chr3,-2.33927455313899,inf
82_chr4,-1.34606219315246,inf
83_chr1,-1.2678147068378,inf
83_chr11,-3.38484145165995,inf
83_chr17,-2.28391948857202,inf
83_chr2,-3.55461601879972,inf
83_chr3,-4.31008466598585,inf
83_chr4,-2.57224291260575,inf
84_chr1,-inf,3.50344235082208
84_chr11,-2.94824301295987,inf
84_chr17,-inf,0.141613804780466
84_chr2,-2.05405532512102,inf
84_chr3,-2.86055617117837,inf
84_chr4,-3.06118080279895,inf
85_chr1,-0.221390007789727,inf
85_chr11,-1.87493005026694,inf
85_chr17,-inf,-1.13417653063192
85_chr2,-1.12682134165194,inf
85_chr3,-3.0772656297081,inf
85_chr4,-2.08790840774005,inf
86_chr1,-1.58640683868825,inf
86_chr11,-2.32460291910966,inf
86_chr17,-2.53368817949525,inf
86_chr2,-2.42541499146352,inf
86_chr3,-1.87616004742017,inf
86_chr4,-2.43507906273525,inf
87_chr1,-0.983249301141767,inf
87_chr11,-inf,0.562072528612395
87_chr17,-inf,0.141810105488097
87_chr2,-1.97635616512451,inf
87_chr3,-2.65052624243602,inf
87_chr4,-2.20395159997371,inf
88_chr1,-inf,3.19184396938697
88_chr11,-1.16982384758424,inf
88_chr17,-1.54984370441797,inf
88_chr2,-inf,0.704450705958737
88_chr3,-1.36690729652781,inf
88_chr4,-1.04406764224963,inf
89_chr1,-inf,2.59951900216672
89_chr11,-1.56438371049441,inf
89_chr17,-inf,0.21381132390819
89_chr2,-inf,1.14541701869596
89_chr3,-1.6372578860689,inf
89_chr4,-1.03948968797388,inf
8_chr1,-0.552651313503626,inf
8_chr11,-inf,3.17164978103177
8_chr17,-inf,3.0679625505633
8_chr2,-inf,0.937658965079101
8_chr3,-2.43732789951484,inf
8_chr4,-1.24650632092422,inf
91_chr1,-1.90620067729107,inf
91_chr11,-inf,2.04506762388721
91_chr17,-inf,2.37342769337101
91_chr2,-2.16009601852466,inf
91_chr3,-inf,1.30035988293676
91_chr4,-2.27130480207819,inf
92_chr1,-2.25574563015125,inf
92_chr11,-inf,0.708353761255119
92_chr17,-0.779996750362767,inf
92_chr2,-2.04641033710101,inf
92_chr3,-3.08253539851199,inf
92_chr4,-2.20147735724593,inf
93_chr1,-1.15731831435483,inf
93_chr11,-1.72236589011416,inf
93_chr17,-2.38632725978501,inf
93_chr2,-2.73452389834398,inf
93_chr3,-2.45619990526746,inf
93_chr4,-1.29068801100746,inf
94_chr1,-1.16027488543275,inf
94_chr11,-inf,2.54496538516583
94_chr17,-inf,2.56174268120224
94_chr2,-3.68410649218239,inf
94_chr3,-inf,2.17477709705161
94_chr4,-inf,1.70554892410448
95_chr1,-0.378706530071166,inf
95_chr11,-inf,3.62927427169324
95_chr17,-inf,3.02752879408452
95_chr2,-1.09907979132998,inf
95_chr3,-2.34281686287385,inf
95_chr4,-0.82068404844362,inf
96_chr1,-0.88328360814176,inf
96_chr11,-2.73978509253334,inf
96_chr17,-inf,0.603479416060963
96_chr2,-inf,1.39976880532418
96_chr3,-3.46215332573832,inf
96_chr4,-2.0510992648242,inf
97_chr1,-1.63413598345516,inf
97_chr11,-3.51885510152278,inf
97_chr17,-inf,0.202892492123093
97_chr2,-3.70923936848085,inf
97_chr3,-4.20116176863075,inf
97_chr4,-2.96206952631804,inf
98_chr1,-2.24213440221685,inf
98_chr11,-2.45396293473669,inf
98_chr17,-1.85967242448001,inf
98_chr2,-3.30328141512525,inf
98_chr3,-1.86130054625095,inf
98_chr4,-2.04075858592891,inf
99_chr1,0.678819912417919,inf
99_chr11,-1.03746441138249,inf
99_chr17,-1.21410710993496,inf
99_chr2,-1.73720686553963,inf
99_chr3,-2.22828067107699,inf
99_chr4,-0.992503847891358,inf
9_chr1,-inf,2.66958220329114
9_chr11,-2.37240531728519,inf
9_chr17,0.0184204002026605,inf
9_chr2,-inf,4.16898699059023
9_chr3,-2.38968019772444,inf
9_chr4,-2.6484883897754,inf
